0.920619 0.366651 0.366657
0.922534 0.366711 0.366717
0.924454 0.366769 0.366775
0.926377 0.366826 0.366832
0.928304 0.366882 0.366887
0.930235 0.366935 0.366941
0.93217 0.366988 0.366994
0.934108 0.367039 0.367045
0.936051 0.367088 0.367094
0.937997 0.367136 0.367142
0.939948 0.367183 0.367189
0.941903 0.367228 0.367234
0.943861 0.367271 0.367278
0.945824 0.367314 0.36732
0.94779 0.367354 0.36736
0.949761 0.367393 0.367399
0.951736 0.367431 0.367437
0.953714 0.367467 0.367473
0.955697 0.367501 0.367508
0.957684 0.367534 0.367541
0.959676 0.367566 0.367572
0.961671 0.367596 0.367602
0.963671 0.367624 0.367631
0.965674 0.367651 0.367658
0.967682 0.367677 0.367683
0.969695 0.367701 0.367707
0.971711 0.367723 0.367729
0.973732 0.367744 0.36775
0.975757 0.367763 0.36777
0.977787 0.367781 0.367787
0.97982 0.367797 0.367804
0.981858 0.367812 0.367818
0.983901 0.367825 0.367831
0.985948 0.367836 0.367843
0.987999 0.367846 0.367853
0.990055 0.367855 0.367861
0.992116 0.367861 0.367868
0.99418 0.367867 0.367873
0.99625 0.36787 0.367877
0.998324 0.367872 0.367879
1.0004 0.367873 0.367879
1.00249 0.367872 0.367878
1.00457 0.367869 0.367876
1.00666 0.367865 0.367871
1.00876 0.367859 0.367865
1.01086 0.367851 0.367858
1.01297 0.367842 0.367849
1.01508 0.367831 0.367838
1.0172 0.367819 0.367826
1.01932 0.367805 0.367812
1.02144 0.367789 0.367796
1.02357 0.367772 0.367779
1.02571 0.367753 0.36776
1.02785 0.367732 0.367739
1.02999 0.36771 0.367717
1.03214 0.367686 0.367693
1.0343 0.367661 0.367668
1.03646 0.367634 0.367641
1.03862 0.367605 0.367612
1.04079 0.367574 0.367582
1.04296 0.367542 0.367549
1.04514 0.367508 0.367516
1.04733 0.367473 0.36748
1.04952 0.367436 0.367443
1.05171 0.367397 0.367404
1.05391 0.367356 0.367364
1.05612 0.367314 0.367321
1.05833 0.36727 0.367277
1.06054 0.367224 0.367232
1.06276 0.367177 0.367184
1.06499 0.367128 0.367135
1.06722 0.367077 0.367085
1.06946 0.367025 0.367032
1.0717 0.36697 0.366978
1.07395 0.366914 0.366922
1.0762 0.366856 0.366864
1.07846 0.366797 0.366805
1.08072 0.366736 0.366743
1.08299 0.366673 0.36668
1.08527 0.366608 0.366616
1.08755 0.366541 0.366549
1.08984 0.366473 0.366481
1.09213 0.366403 0.366411
1.09443 0.366331 0.366339
1.09673 0.366258 0.366265
1.09904 0.366182 0.36619
1.10135 0.366105 0.366113
1.10367 0.366026 0.366034
1.106 0.365945 0.365953
1.10833 0.365863 0.365871
1.11067 0.365778 0.365786
1.11301 0.365692 0.3657
1.11536 0.365604 0.365612
1.11772 0.365514 0.365522
1.12008 0.365422 0.36543
1.12245 0.365328 0.365337
1.12482 0.365233 0.365241
1.1272 0.365136 0.365144
1.12959 0.365037 0.365045
1.13198 0.364936 0.364944
1.13438 0.364833 0.364841
1.13678 0.364728 0.364736
1.1392 0.364621 0.36463
1.14161 0.364513 0.364521
1.14404 0.364402 0.364411
1.14647 0.36429 0.364298
1.1489 0.364176 0.364184
1.15135 0.364059 0.364068
1.1538 0.363941 0.36395
1.15625 0.363821 0.36383
1.15872 0.3637 0.363708
1.16118 0.363576 0.363584
1.16366 0.36345 0.363459
1.16614 0.363322 0.363331
1.16863 0.363192 0.363201
1.17113 0.363061 0.36307
1.17363 0.362927 0.362936
1.17614 0.362792 0.3628
1.17866 0.362654 0.362663
1.18118 0.362514 0.362523
1.18371 0.362373 0.362382
1.18625 0.362229 0.362238
1.18879 0.362084 0.362093
1.19134 0.361936 0.361945
1.1939 0.361787 0.361796
1.19647 0.361635 0.361644
1.19904 0.361481 0.361491
1.20162 0.361326 0.361335
1.20421 0.361168 0.361177
1.20681 0.361008 0.361018
1.20941 0.360846 0.360856
1.21202 0.360682 0.360692
1.21463 0.360516 0.360526
1.21726 0.360348 0.360358
1.21989 0.360178 0.360188
1.22253 0.360006 0.360016
1.22518 0.359832 0.359841
1.22784 0.359655 0.359665
1.2305 0.359477 0.359486
1.23317 0.359296 0.359306
1.23585 0.359113 0.359123
1.23853 0.358928 0.358938
1.24123 0.358741 0.358751
1.24393 0.358552 0.358562
1.24664 0.35836 0.35837
1.24936 0.358167 0.358177
1.25209 0.357971 0.357981
1.25482 0.357773 0.357783
1.25757 0.357573 0.357583
1.26032 0.35737 0.35738
1.26308 0.357166 0.357176
1.26585 0.356959 0.356969
1.26863 0.35675 0.35676
1.27141 0.356539 0.356549
1.27421 0.356325 0.356335
1.27701 0.356109 0.35612
1.27982 0.355891 0.355902
1.28264 0.355671 0.355681
1.28547 0.355448 0.355459
1.28831 0.355224 0.355234
1.29116 0.354996 0.355007
1.29401 0.354767 0.354778
1.29688 0.354535 0.354546
1.29975 0.354301 0.354312
1.30263 0.354065 0.354075
1.30553 0.353826 0.353837
1.30843 0.353585 0.353595
1.31134 0.353341 0.353352
1.31426 0.353095 0.353106
1.31719 0.352847 0.352858
1.32013 0.352596 0.352607
1.32308 0.352343 0.352354
1.32604 0.352088 0.352099
1.32901 0.35183 0.351841
1.33199 0.35157 0.351581
1.33498 0.351307 0.351318
1.33798 0.351042 0.351053
1.34099 0.350774 0.350785
1.34401 0.350504 0.350515
1.34704 0.350231 0.350243
1.35008 0.349956 0.349967
1.35313 0.349678 0.34969
1.35619 0.349398 0.34941
1.35926 0.349116 0.349127
1.36234 0.34883 0.348842
1.36543 0.348543 0.348554
1.36853 0.348252 0.348264
1.37165 0.347959 0.347971
1.37477 0.347664 0.347676
1.37791 0.347366 0.347378
1.38106 0.347065 0.347077
1.38421 0.346762 0.346774
1.38738 0.346456 0.346468
1.39057 0.346148 0.34616
